split,book,system_folder,pipeline,model,pipeline_model,system_name,metric,score,higher_is_better,num_scored_segments,num_filtered_segments,num_available_segments,path
eval,needle_s_eye,needle_s_eye_pipeline3,pipeline3,,pipeline3,pipeline3,metricx-qe,6.635068322552575,False,180,2,182,results_all_metrics/eval/needle_s_eye/needle_s_eye/needle_s_eye_pipeline3/segment_scores.jsonl
eval,sisters_in_yellow,sisters_in_yellow_ht,ht,,ht,ht,cometkiwi,0.730552466367713,True,223,0,223,results_all_metrics/eval/sisters_in_yellow/sisters_in_yellow/sisters_in_yellow_ht/segment_scores.jsonl
eval,sisters_in_yellow,sisters_in_yellow_ht,ht,,ht,ht,metricx-qe,5.057061412141997,False,223,0,223,results_all_metrics/eval/sisters_in_yellow/sisters_in_yellow/sisters_in_yellow_ht/segment_scores.jsonl
eval,sisters_in_yellow,sisters_in_yellow_pipeline1_gemini,pipeline1,gemini,pipeline1_gemini,pipeline1_gemini,comet22,0.8115460829493087,True,217,6,223,results_all_metrics/eval/sisters_in_yellow/sisters_in_yellow/sisters_in_yellow_pipeline1_gemini/segment_scores.jsonl
eval,sisters_in_yellow,sisters_in_yellow_pipeline1_gemini,pipeline1,gemini,pipeline1_gemini,pipeline1_gemini,cometkiwi,0.7849534562211982,True,217,6,223,results_all_metrics/eval/sisters_in_yellow/sisters_in_yellow/sisters_in_yellow_pipeline1_gemini/segment_scores.jsonl
eval,sisters_in_yellow,sisters_in_yellow_pipeline1_gemini,pipeline1,gemini,pipeline1_gemini,pipeline1_gemini,metricx,4.5638482611849565,False,217,6,223,results_all_metrics/eval/sisters_in_yellow/sisters_in_yellow/sisters_in_yellow_pipeline1_gemini/segment_scores.jsonl
eval,sisters_in_yellow,sisters_in_yellow_pipeline1_gemini,pipeline1,gemini,pipeline1_gemini,pipeline1_gemini,metricx-qe,3.9134240622894008,False,217,6,223,results_all_metrics/eval/sisters_in_yellow/sisters_in_yellow/sisters_in_yellow_pipeline1_gemini/segment_scores.jsonl
eval,sisters_in_yellow,sisters_in_yellow_pipeline1_gpt54_high,pipeline1,gpt54_high,pipeline1_gpt54_high,pipeline1_gpt54_high,comet22,0.8100204651162791,True,215,8,223,results_all_metrics/eval/sisters_in_yellow/sisters_in_yellow/sisters_in_yellow_pipeline1_gpt54_high/segment_scores.jsonl
eval,sisters_in_yellow,sisters_in_yellow_pipeline1_gpt54_high,pipeline1,gpt54_high,pipeline1_gpt54_high,pipeline1_gpt54_high,cometkiwi,0.7872111627906977,True,215,8,223,results_all_metrics/eval/sisters_in_yellow/sisters_in_yellow/sisters_in_yellow_pipeline1_gpt54_high/segment_scores.jsonl
eval,sisters_in_yellow,sisters_in_yellow_pipeline1_gpt54_high,pipeline1,gpt54_high,pipeline1_gpt54_high,pipeline1_gpt54_high,metricx,4.64529702531737,False,215,8,223,results_all_metrics/eval/sisters_in_yellow/sisters_in_yellow/sisters_in_yellow_pipeline1_gpt54_high/segment_scores.jsonl
eval,sisters_in_yellow,sisters_in_yellow_pipeline1_gpt54_high,pipeline1,gpt54_high,pipeline1_gpt54_high,pipeline1_gpt54_high,metricx-qe,4.043385162117869,False,215,8,223,results_all_metrics/eval/sisters_in_yellow/sisters_in_yellow/sisters_in_yellow_pipeline1_gpt54_high/segment_scores.jsonl
eval,sisters_in_yellow,sisters_in_yellow_pipeline2_gemini,pipeline2,gemini,pipeline2_gemini,pipeline2_gemini,comet22,0.8183716279069768,True,215,8,223,results_all_metrics/eval/sisters_in_yellow/sisters_in_yellow/sisters_in_yellow_pipeline2_gemini/segment_scores.jsonl
eval,sisters_in_yellow,sisters_in_yellow_pipeline2_gemini,pipeline2,gemini,pipeline2_gemini,pipeline2_gemini,cometkiwi,0.7934390697674419,True,215,8,223,results_all_metrics/eval/sisters_in_yellow/sisters_in_yellow/sisters_in_yellow_pipeline2_gemini/segment_scores.jsonl
eval,sisters_in_yellow,sisters_in_yellow_pipeline2_gemini,pipeline2,gemini,pipeline2_gemini,pipeline2_gemini,metricx,4.191920716540758,False,215,8,223,results_all_metrics/eval/sisters_in_yellow/sisters_in_yellow/sisters_in_yellow_pipeline2_gemini/segment_scores.jsonl
eval,sisters_in_yellow,sisters_in_yellow_pipeline2_gemini,pipeline2,gemini,pipeline2_gemini,pipeline2_gemini,metricx-qe,3.6303652300391085,False,215,8,223,results_all_metrics/eval/sisters_in_yellow/sisters_in_yellow/sisters_in_yellow_pipeline2_gemini/segment_scores.jsonl
eval,sisters_in_yellow,sisters_in_yellow_pipeline2_gpt54_high,pipeline2,gpt54_high,pipeline2_gpt54_high,pipeline2_gpt54_high,comet22,0.8177885714285714,True,210,13,223,results_all_metrics/eval/sisters_in_yellow/sisters_in_yellow/sisters_in_yellow_pipeline2_gpt54_high/segment_scores.jsonl
eval,sisters_in_yellow,sisters_in_yellow_pipeline2_gpt54_high,pipeline2,gpt54_high,pipeline2_gpt54_high,pipeline2_gpt54_high,cometkiwi,0.7918395238095238,True,210,13,223,results_all_metrics/eval/sisters_in_yellow/sisters_in_yellow/sisters_in_yellow_pipeline2_gpt54_high/segment_scores.jsonl
eval,sisters_in_yellow,sisters_in_yellow_pipeline2_gpt54_high,pipeline2,gpt54_high,pipeline2_gpt54_high,pipeline2_gpt54_high,metricx,4.51121698859192,False,210,13,223,results_all_metrics/eval/sisters_in_yellow/sisters_in_yellow/sisters_in_yellow_pipeline2_gpt54_high/segment_scores.jsonl
eval,sisters_in_yellow,sisters_in_yellow_pipeline2_gpt54_high,pipeline2,gpt54_high,pipeline2_gpt54_high,pipeline2_gpt54_high,metricx-qe,3.8523522367789633,False,210,13,223,results_all_metrics/eval/sisters_in_yellow/sisters_in_yellow/sisters_in_yellow_pipeline2_gpt54_high/segment_scores.jsonl
eval,sisters_in_yellow,sisters_in_yellow_pipeline3,pipeline3,,pipeline3,pipeline3,comet22,0.8067014150943397,True,212,11,223,results_all_metrics/eval/sisters_in_yellow/sisters_in_yellow/sisters_in_yellow_pipeline3/segment_scores.jsonl
eval,sisters_in_yellow,sisters_in_yellow_pipeline3,pipeline3,,pipeline3,pipeline3,cometkiwi,0.783858962264151,True,212,11,223,results_all_metrics/eval/sisters_in_yellow/sisters_in_yellow/sisters_in_yellow_pipeline3/segment_scores.jsonl
eval,sisters_in_yellow,sisters_in_yellow_pipeline3,pipeline3,,pipeline3,pipeline3,metricx,4.754600549643895,False,212,11,223,results_all_metrics/eval/sisters_in_yellow/sisters_in_yellow/sisters_in_yellow_pipeline3/segment_scores.jsonl
eval,sisters_in_yellow,sisters_in_yellow_pipeline3,pipeline3,,pipeline3,pipeline3,metricx-qe,4.001790881438075,False,212,11,223,results_all_metrics/eval/sisters_in_yellow/sisters_in_yellow/sisters_in_yellow_pipeline3/segment_scores.jsonl
eval,symphony_of_monsters,symphony_of_monsters_ht,ht,,ht,ht,cometkiwi,0.7930113924050632,True,158,0,158,results_all_metrics/eval/symphony_of_monsters/symphony_of_monsters/symphony_of_monsters_ht/segment_scores.jsonl
eval,symphony_of_monsters,symphony_of_monsters_ht,ht,,ht,ht,metricx-qe,4.444593135290925,False,159,0,159,results_all_metrics/eval/symphony_of_monsters/symphony_of_monsters/symphony_of_monsters_ht/segment_scores.jsonl
eval,symphony_of_monsters,symphony_of_monsters_pipeline1_gemini,pipeline1,gemini,pipeline1_gemini,pipeline1_gemini,comet22,0.8399805369127517,True,149,0,149,results_all_metrics/eval/symphony_of_monsters/symphony_of_monsters/symphony_of_monsters_pipeline1_gemini/segment_scores.jsonl
eval,symphony_of_monsters,symphony_of_monsters_pipeline1_gemini,pipeline1,gemini,pipeline1_gemini,pipeline1_gemini,cometkiwi,0.8071056603773585,True,159,0,159,results_all_metrics/eval/symphony_of_monsters/symphony_of_monsters/symphony_of_monsters_pipeline1_gemini/segment_scores.jsonl
eval,symphony_of_monsters,symphony_of_monsters_pipeline1_gemini,pipeline1,gemini,pipeline1_gemini,pipeline1_gemini,metricx,4.221679955158594,False,159,0,159,results_all_metrics/eval/symphony_of_monsters/symphony_of_monsters/symphony_of_monsters_pipeline1_gemini/segment_scores.jsonl
eval,symphony_of_monsters,symphony_of_monsters_pipeline1_gemini,pipeline1,gemini,pipeline1_gemini,pipeline1_gemini,metricx-qe,4.179711788330438,False,159,0,159,results_all_metrics/eval/symphony_of_monsters/symphony_of_monsters/symphony_of_monsters_pipeline1_gemini/segment_scores.jsonl
eval,symphony_of_monsters,symphony_of_monsters_pipeline1_gpt54_high,pipeline1,gpt54_high,pipeline1_gpt54_high,pipeline1_gpt54_high,comet22,0.8331068493150685,True,146,2,148,results_all_metrics/eval/symphony_of_monsters/symphony_of_monsters/symphony_of_monsters_pipeline1_gpt54_high/segment_scores.jsonl
eval,symphony_of_monsters,symphony_of_monsters_pipeline1_gpt54_high,pipeline1,gpt54_high,pipeline1_gpt54_high,pipeline1_gpt54_high,cometkiwi,0.8107178343949045,True,157,2,159,results_all_metrics/eval/symphony_of_monsters/symphony_of_monsters/symphony_of_monsters_pipeline1_gpt54_high/segment_scores.jsonl
eval,symphony_of_monsters,symphony_of_monsters_pipeline1_gpt54_high,pipeline1,gpt54_high,pipeline1_gpt54_high,pipeline1_gpt54_high,metricx,4.426153716008375,False,157,2,159,results_all_metrics/eval/symphony_of_monsters/symphony_of_monsters/symphony_of_monsters_pipeline1_gpt54_high/segment_scores.jsonl
eval,symphony_of_monsters,symphony_of_monsters_pipeline1_gpt54_high,pipeline1,gpt54_high,pipeline1_gpt54_high,pipeline1_gpt54_high,metricx-qe,4.2109145613233,False,157,2,159,results_all_metrics/eval/symphony_of_monsters/symphony_of_monsters/symphony_of_monsters_pipeline1_gpt54_high/segment_scores.jsonl
eval,symphony_of_monsters,symphony_of_monsters_pipeline2_gemini,pipeline2,gemini,pipeline2_gemini,pipeline2_gemini,comet22,0.8402344594594594,True,148,0,148,results_all_metrics/eval/symphony_of_monsters/symphony_of_monsters/symphony_of_monsters_pipeline2_gemini/segment_scores.jsonl
eval,symphony_of_monsters,symphony_of_monsters_pipeline2_gemini,pipeline2,gemini,pipeline2_gemini,pipeline2_gemini,cometkiwi,0.8064213836477988,True,159,0,159,results_all_metrics/eval/symphony_of_monsters/symphony_of_monsters/symphony_of_monsters_pipeline2_gemini/segment_scores.jsonl
eval,symphony_of_monsters,symphony_of_monsters_pipeline2_gemini,pipeline2,gemini,pipeline2_gemini,pipeline2_gemini,metricx,4.1212007137214615,False,159,0,159,results_all_metrics/eval/symphony_of_monsters/symphony_of_monsters/symphony_of_monsters_pipeline2_gemini/segment_scores.jsonl
eval,symphony_of_monsters,symphony_of_monsters_pipeline2_gemini,pipeline2,gemini,pipeline2_gemini,pipeline2_gemini,metricx-qe,4.119279652646503,False,159,0,159,results_all_metrics/eval/symphony_of_monsters/symphony_of_monsters/symphony_of_monsters_pipeline2_gemini/segment_scores.jsonl
eval,symphony_of_monsters,symphony_of_monsters_pipeline2_gpt54_high,pipeline2,gpt54_high,pipeline2_gpt54_high,pipeline2_gpt54_high,comet22,0.8322628378378378,True,148,0,148,results_all_metrics/eval/symphony_of_monsters/symphony_of_monsters/symphony_of_monsters_pipeline2_gpt54_high/segment_scores.jsonl
eval,symphony_of_monsters,symphony_of_monsters_pipeline2_gpt54_high,pipeline2,gpt54_high,pipeline2_gpt54_high,pipeline2_gpt54_high,cometkiwi,0.8100352201257862,True,159,0,159,results_all_metrics/eval/symphony_of_monsters/symphony_of_monsters/symphony_of_monsters_pipeline2_gpt54_high/segment_scores.jsonl
eval,symphony_of_monsters,symphony_of_monsters_pipeline2_gpt54_high,pipeline2,gpt54_high,pipeline2_gpt54_high,pipeline2_gpt54_high,metricx,4.48460834356224,False,159,0,159,results_all_metrics/eval/symphony_of_monsters/symphony_of_monsters/symphony_of_monsters_pipeline2_gpt54_high/segment_scores.jsonl
eval,symphony_of_monsters,symphony_of_monsters_pipeline2_gpt54_high,pipeline2,gpt54_high,pipeline2_gpt54_high,pipeline2_gpt54_high,metricx-qe,4.228113979288617,False,159,0,159,results_all_metrics/eval/symphony_of_monsters/symphony_of_monsters/symphony_of_monsters_pipeline2_gpt54_high/segment_scores.jsonl
eval,symphony_of_monsters,symphony_of_monsters_pipeline3,pipeline3,,pipeline3,pipeline3,comet22,0.8329758389261744,True,149,0,149,results_all_metrics/eval/symphony_of_monsters/symphony_of_monsters/symphony_of_monsters_pipeline3/segment_scores.jsonl
eval,symphony_of_monsters,symphony_of_monsters_pipeline3,pipeline3,,pipeline3,pipeline3,cometkiwi,0.8127786163522012,True,159,0,159,results_all_metrics/eval/symphony_of_monsters/symphony_of_monsters/symphony_of_monsters_pipeline3/segment_scores.jsonl
eval,symphony_of_monsters,symphony_of_monsters_pipeline3,pipeline3,,pipeline3,pipeline3,metricx,4.46084523425912,False,159,0,159,results_all_metrics/eval/symphony_of_monsters/symphony_of_monsters/symphony_of_monsters_pipeline3/segment_scores.jsonl
eval,symphony_of_monsters,symphony_of_monsters_pipeline3,pipeline3,,pipeline3,pipeline3,metricx-qe,4.210946312115627,False,159,0,159,results_all_metrics/eval/symphony_of_monsters/symphony_of_monsters/symphony_of_monsters_pipeline3/segment_scores.jsonl
eval,the_ark,the_ark_ht,ht,,ht,ht,cometkiwi,0.7265423197492162,True,319,0,319,results_all_metrics/eval/the_ark/the_ark/the_ark_ht/segment_scores.jsonl
eval,the_ark,the_ark_ht,ht,,ht,ht,metricx-qe,4.827008845383844,False,319,0,319,results_all_metrics/eval/the_ark/the_ark/the_ark_ht/segment_scores.jsonl
eval,the_ark,the_ark_pipeline1_gemini,pipeline1,gemini,pipeline1_gemini,pipeline1_gemini,comet22,0.7973063758389262,True,298,21,319,results_all_metrics/eval/the_ark/the_ark/the_ark_pipeline1_gemini/segment_scores.jsonl
eval,the_ark,the_ark_pipeline1_gemini,pipeline1,gemini,pipeline1_gemini,pipeline1_gemini,cometkiwi,0.7963355704697986,True,298,21,319,results_all_metrics/eval/the_ark/the_ark/the_ark_pipeline1_gemini/segment_scores.jsonl
eval,the_ark,the_ark_pipeline1_gemini,pipeline1,gemini,pipeline1_gemini,pipeline1_gemini,metricx,4.143724493532373,False,298,21,319,results_all_metrics/eval/the_ark/the_ark/the_ark_pipeline1_gemini/segment_scores.jsonl
eval,the_ark,the_ark_pipeline1_gemini,pipeline1,gemini,pipeline1_gemini,pipeline1_gemini,metricx-qe,3.2738206334562108,False,298,21,319,results_all_metrics/eval/the_ark/the_ark/the_ark_pipeline1_gemini/segment_scores.jsonl
eval,the_ark,the_ark_pipeline1_gpt54_high,pipeline1,gpt54_high,pipeline1_gpt54_high,pipeline1_gpt54_high,comet22,0.7909729166666666,True,288,31,319,results_all_metrics/eval/the_ark/the_ark/the_ark_pipeline1_gpt54_high/segment_scores.jsonl
eval,the_ark,the_ark_pipeline1_gpt54_high,pipeline1,gpt54_high,pipeline1_gpt54_high,pipeline1_gpt54_high,cometkiwi,0.7781670138888889,True,288,31,319,results_all_metrics/eval/the_ark/the_ark/the_ark_pipeline1_gpt54_high/segment_scores.jsonl
eval,the_ark,the_ark_pipeline1_gpt54_high,pipeline1,gpt54_high,pipeline1_gpt54_high,pipeline1_gpt54_high,metricx,4.576396382724245,False,288,31,319,results_all_metrics/eval/the_ark/the_ark/the_ark_pipeline1_gpt54_high/segment_scores.jsonl
eval,the_ark,the_ark_pipeline1_gpt54_high,pipeline1,gpt54_high,pipeline1_gpt54_high,pipeline1_gpt54_high,metricx-qe,3.8014646363962026,False,288,31,319,results_all_metrics/eval/the_ark/the_ark/the_ark_pipeline1_gpt54_high/segment_scores.jsonl
eval,the_ark,the_ark_pipeline2_gemini,pipeline2,gemini,pipeline2_gemini,pipeline2_gemini,comet22,0.7909582236842105,True,304,15,319,results_all_metrics/eval/the_ark/the_ark/the_ark_pipeline2_gemini/segment_scores.jsonl
eval,the_ark,the_ark_pipeline2_gemini,pipeline2,gemini,pipeline2_gemini,pipeline2_gemini,cometkiwi,0.7977460526315789,True,304,15,319,results_all_metrics/eval/the_ark/the_ark/the_ark_pipeline2_gemini/segment_scores.jsonl
eval,the_ark,the_ark_pipeline2_gemini,pipeline2,gemini,pipeline2_gemini,pipeline2_gemini,metricx,4.232224733813813,False,304,15,319,results_all_metrics/eval/the_ark/the_ark/the_ark_pipeline2_gemini/segment_scores.jsonl
eval,the_ark,the_ark_pipeline2_gemini,pipeline2,gemini,pipeline2_gemini,pipeline2_gemini,metricx-qe,3.174324162794571,False,304,15,319,results_all_metrics/eval/the_ark/the_ark/the_ark_pipeline2_gemini/segment_scores.jsonl
eval,the_ark,the_ark_pipeline2_gpt54_high,pipeline2,gpt54_high,pipeline2_gpt54_high,pipeline2_gpt54_high,comet22,0.7929893333333333,True,300,19,319,results_all_metrics/eval/the_ark/the_ark/the_ark_pipeline2_gpt54_high/segment_scores.jsonl
eval,the_ark,the_ark_pipeline2_gpt54_high,pipeline2,gpt54_high,pipeline2_gpt54_high,pipeline2_gpt54_high,cometkiwi,0.7842943333333333,True,300,19,319,results_all_metrics/eval/the_ark/the_ark/the_ark_pipeline2_gpt54_high/segment_scores.jsonl
eval,the_ark,the_ark_pipeline2_gpt54_high,pipeline2,gpt54_high,pipeline2_gpt54_high,pipeline2_gpt54_high,metricx,4.527496253053347,False,300,19,319,results_all_metrics/eval/the_ark/the_ark/the_ark_pipeline2_gpt54_high/segment_scores.jsonl
eval,the_ark,the_ark_pipeline2_gpt54_high,pipeline2,gpt54_high,pipeline2_gpt54_high,pipeline2_gpt54_high,metricx-qe,3.6008831001321475,False,300,19,319,results_all_metrics/eval/the_ark/the_ark/the_ark_pipeline2_gpt54_high/segment_scores.jsonl
eval,the_ark,the_ark_pipeline3,pipeline3,,pipeline3,pipeline3,comet22,0.7794191693290735,True,313,6,319,results_all_metrics/eval/the_ark/the_ark/the_ark_pipeline3/segment_scores.jsonl
eval,the_ark,the_ark_pipeline3,pipeline3,,pipeline3,pipeline3,cometkiwi,0.7965357827476038,True,313,6,319,results_all_metrics/eval/the_ark/the_ark/the_ark_pipeline3/segment_scores.jsonl
eval,the_ark,the_ark_pipeline3,pipeline3,,pipeline3,pipeline3,metricx,4.606588239010911,False,313,6,319,results_all_metrics/eval/the_ark/the_ark/the_ark_pipeline3/segment_scores.jsonl
eval,the_ark,the_ark_pipeline3,pipeline3,,pipeline3,pipeline3,metricx-qe,3.3972951487992136,False,313,6,319,results_all_metrics/eval/the_ark/the_ark/the_ark_pipeline3/segment_scores.jsonl
eval,the_empusium_a_health_resort_horror_story,the_empusium_a_health_resort_horror_story_ht,ht,,ht,ht,cometkiwi,0.7144872881355933,True,118,0,118,results_all_metrics/eval/the_empusium_a_health_resort_horror_story/the_empusium_a_health_resort_horror_story/the_empusium_a_health_resort_horror_story_ht/segment_scores.jsonl
eval,the_empusium_a_health_resort_horror_story,the_empusium_a_health_resort_horror_story_ht,ht,,ht,ht,metricx-qe,5.585558608546853,False,120,0,120,results_all_metrics/eval/the_empusium_a_health_resort_horror_story/the_empusium_a_health_resort_horror_story/the_empusium_a_health_resort_horror_story_ht/segment_scores.jsonl
eval,the_empusium_a_health_resort_horror_story,the_empusium_a_health_resort_horror_story_pipeline1_gemini,pipeline1,gemini,pipeline1_gemini,pipeline1_gemini,comet22,0.8161801801801802,True,111,0,111,results_all_metrics/eval/the_empusium_a_health_resort_horror_story/the_empusium_a_health_resort_horror_story/the_empusium_a_health_resort_horror_story_pipeline1_gemini/segment_scores.jsonl
eval,the_empusium_a_health_resort_horror_story,the_empusium_a_health_resort_horror_story_pipeline1_gemini,pipeline1,gemini,pipeline1_gemini,pipeline1_gemini,cometkiwi,0.7438823529411766,True,119,0,119,results_all_metrics/eval/the_empusium_a_health_resort_horror_story/the_empusium_a_health_resort_horror_story/the_empusium_a_health_resort_horror_story_pipeline1_gemini/segment_scores.jsonl
eval,the_empusium_a_health_resort_horror_story,the_empusium_a_health_resort_horror_story_pipeline1_gemini,pipeline1,gemini,pipeline1_gemini,pipeline1_gemini,metricx,5.233178342630466,False,120,0,120,results_all_metrics/eval/the_empusium_a_health_resort_horror_story/the_empusium_a_health_resort_horror_story/the_empusium_a_health_resort_horror_story_pipeline1_gemini/segment_scores.jsonl
eval,the_empusium_a_health_resort_horror_story,the_empusium_a_health_resort_horror_story_pipeline1_gemini,pipeline1,gemini,pipeline1_gemini,pipeline1_gemini,metricx-qe,5.074690988535682,False,120,0,120,results_all_metrics/eval/the_empusium_a_health_resort_horror_story/the_empusium_a_health_resort_horror_story/the_empusium_a_health_resort_horror_story_pipeline1_gemini/segment_scores.jsonl
eval,the_empusium_a_health_resort_horror_story,the_empusium_a_health_resort_horror_story_pipeline1_gpt54_high,pipeline1,gpt54_high,pipeline1_gpt54_high,pipeline1_gpt54_high,comet22,0.8084639639639639,True,111,0,111,results_all_metrics/eval/the_empusium_a_health_resort_horror_story/the_empusium_a_health_resort_horror_story/the_empusium_a_health_resort_horror_story_pipeline1_gpt54_high/segment_scores.jsonl
eval,the_empusium_a_health_resort_horror_story,the_empusium_a_health_resort_horror_story_pipeline1_gpt54_high,pipeline1,gpt54_high,pipeline1_gpt54_high,pipeline1_gpt54_high,cometkiwi,0.7367394957983193,True,119,0,119,results_all_metrics/eval/the_empusium_a_health_resort_horror_story/the_empusium_a_health_resort_horror_story/the_empusium_a_health_resort_horror_story_pipeline1_gpt54_high/segment_scores.jsonl
eval,the_empusium_a_health_resort_horror_story,the_empusium_a_health_resort_horror_story_pipeline1_gpt54_high,pipeline1,gpt54_high,pipeline1_gpt54_high,pipeline1_gpt54_high,metricx,5.5289754976828895,False,120,0,120,results_all_metrics/eval/the_empusium_a_health_resort_horror_story/the_empusium_a_health_resort_horror_story/the_empusium_a_health_resort_horror_story_pipeline1_gpt54_high/segment_scores.jsonl
eval,the_empusium_a_health_resort_horror_story,the_empusium_a_health_resort_horror_story_pipeline1_gpt54_high,pipeline1,gpt54_high,pipeline1_gpt54_high,pipeline1_gpt54_high,metricx-qe,5.244488025580844,False,120,0,120,results_all_metrics/eval/the_empusium_a_health_resort_horror_story/the_empusium_a_health_resort_horror_story/the_empusium_a_health_resort_horror_story_pipeline1_gpt54_high/segment_scores.jsonl
eval,the_empusium_a_health_resort_horror_story,the_empusium_a_health_resort_horror_story_pipeline2_gemini,pipeline2,gemini,pipeline2_gemini,pipeline2_gemini,comet22,0.8196639639639639,True,111,0,111,results_all_metrics/eval/the_empusium_a_health_resort_horror_story/the_empusium_a_health_resort_horror_story/the_empusium_a_health_resort_horror_story_pipeline2_gemini/segment_scores.jsonl
eval,the_empusium_a_health_resort_horror_story,the_empusium_a_health_resort_horror_story_pipeline2_gemini,pipeline2,gemini,pipeline2_gemini,pipeline2_gemini,cometkiwi,0.7427613445378151,True,119,0,119,results_all_metrics/eval/the_empusium_a_health_resort_horror_story/the_empusium_a_health_resort_horror_story/the_empusium_a_health_resort_horror_story_pipeline2_gemini/segment_scores.jsonl
eval,the_empusium_a_health_resort_horror_story,the_empusium_a_health_resort_horror_story_pipeline2_gemini,pipeline2,gemini,pipeline2_gemini,pipeline2_gemini,metricx,5.118730740386899,False,119,0,119,results_all_metrics/eval/the_empusium_a_health_resort_horror_story/the_empusium_a_health_resort_horror_story/the_empusium_a_health_resort_horror_story_pipeline2_gemini/segment_scores.jsonl
eval,the_empusium_a_health_resort_horror_story,the_empusium_a_health_resort_horror_story_pipeline2_gemini,pipeline2,gemini,pipeline2_gemini,pipeline2_gemini,metricx-qe,4.99760336962839,False,120,0,120,results_all_metrics/eval/the_empusium_a_health_resort_horror_story/the_empusium_a_health_resort_horror_story/the_empusium_a_health_resort_horror_story_pipeline2_gemini/segment_scores.jsonl
eval,the_empusium_a_health_resort_horror_story,the_empusium_a_health_resort_horror_story_pipeline2_gpt54_high,pipeline2,gpt54_high,pipeline2_gpt54_high,pipeline2_gpt54_high,comet22,0.805445045045045,True,111,0,111,results_all_metrics/eval/the_empusium_a_health_resort_horror_story/the_empusium_a_health_resort_horror_story/the_empusium_a_health_resort_horror_story_pipeline2_gpt54_high/segment_scores.jsonl
eval,the_empusium_a_health_resort_horror_story,the_empusium_a_health_resort_horror_story_pipeline2_gpt54_high,pipeline2,gpt54_high,pipeline2_gpt54_high,pipeline2_gpt54_high,cometkiwi,0.7344487394957984,True,119,0,119,results_all_metrics/eval/the_empusium_a_health_resort_horror_story/the_empusium_a_health_resort_horror_story/the_empusium_a_health_resort_horror_story_pipeline2_gpt54_high/segment_scores.jsonl
eval,the_empusium_a_health_resort_horror_story,the_empusium_a_health_resort_horror_story_pipeline2_gpt54_high,pipeline2,gpt54_high,pipeline2_gpt54_high,pipeline2_gpt54_high,metricx,5.622682653864225,False,120,0,120,results_all_metrics/eval/the_empusium_a_health_resort_horror_story/the_empusium_a_health_resort_horror_story/the_empusium_a_health_resort_horror_story_pipeline2_gpt54_high/segment_scores.jsonl
eval,the_empusium_a_health_resort_horror_story,the_empusium_a_health_resort_horror_story_pipeline2_gpt54_high,pipeline2,gpt54_high,pipeline2_gpt54_high,pipeline2_gpt54_high,metricx-qe,5.2704702703903115,False,120,0,120,results_all_metrics/eval/the_empusium_a_health_resort_horror_story/the_empusium_a_health_resort_horror_story/the_empusium_a_health_resort_horror_story_pipeline2_gpt54_high/segment_scores.jsonl
eval,the_empusium_a_health_resort_horror_story,the_empusium_a_health_resort_horror_story_pipeline3,pipeline3,,pipeline3,pipeline3,comet22,0.8062918918918919,True,111,0,111,results_all_metrics/eval/the_empusium_a_health_resort_horror_story/the_empusium_a_health_resort_horror_story/the_empusium_a_health_resort_horror_story_pipeline3/segment_scores.jsonl
eval,the_empusium_a_health_resort_horror_story,the_empusium_a_health_resort_horror_story_pipeline3,pipeline3,,pipeline3,pipeline3,cometkiwi,0.7365714285714285,True,119,0,119,results_all_metrics/eval/the_empusium_a_health_resort_horror_story/the_empusium_a_health_resort_horror_story/the_empusium_a_health_resort_horror_story_pipeline3/segment_scores.jsonl
eval,the_empusium_a_health_resort_horror_story,the_empusium_a_health_resort_horror_story_pipeline3,pipeline3,,pipeline3,pipeline3,metricx,5.591565522551536,False,120,0,120,results_all_metrics/eval/the_empusium_a_health_resort_horror_story/the_empusium_a_health_resort_horror_story/the_empusium_a_health_resort_horror_story_pipeline3/segment_scores.jsonl
eval,the_empusium_a_health_resort_horror_story,the_empusium_a_health_resort_horror_story_pipeline3,pipeline3,,pipeline3,pipeline3,metricx-qe,5.194791518524289,False,120,0,120,results_all_metrics/eval/the_empusium_a_health_resort_horror_story/the_empusium_a_health_resort_horror_story/the_empusium_a_health_resort_horror_story_pipeline3/segment_scores.jsonl
eval,the_story_of_marceau_miller,the_story_of_marceau_miller_ht,ht,,ht,ht,cometkiwi,0.7218523076923077,True,130,0,130,results_all_metrics/eval/the_story_of_marceau_miller/the_story_of_marceau_miller/the_story_of_marceau_miller_ht/segment_scores.jsonl
eval,the_story_of_marceau_miller,the_story_of_marceau_miller_ht,ht,,ht,ht,metricx-qe,6.008182091372354,False,133,0,133,results_all_metrics/eval/the_story_of_marceau_miller/the_story_of_marceau_miller/the_story_of_marceau_miller_ht/segment_scores.jsonl
eval,the_story_of_marceau_miller,the_story_of_marceau_miller_pipeline1_gemini,pipeline1,gemini,pipeline1_gemini,pipeline1_gemini,comet22,0.8041524193548387,True,124,1,125,results_all_metrics/eval/the_story_of_marceau_miller/the_story_of_marceau_miller/the_story_of_marceau_miller_pipeline1_gemini/segment_scores.jsonl
eval,the_story_of_marceau_miller,the_story_of_marceau_miller_pipeline1_gemini,pipeline1,gemini,pipeline1_gemini,pipeline1_gemini,cometkiwi,0.7965224806201551,True,129,1,130,results_all_metrics/eval/the_story_of_marceau_miller/the_story_of_marceau_miller/the_story_of_marceau_miller_pipeline1_gemini/segment_scores.jsonl
